SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
O=C(N)C([*])C[*],O=C(N)C([*])C[*],,1.954242509439325,,10.1016_j.polymer.2019.02.012_part_3.txt_段1_Material1,90.00000000000003
O=C(N)C([*])C[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,1.3010299956639813,,10.1002_bit.24810_part_1.txt_段1_Material1,20.000000000000004
O=C(N)C([*])C[*],O=C(O)C([*])C[*],,1.9549175537349588,,10.1016_j.nanoen.2019.01.032_part_1.txt_段1_Material1,90.14000000000001
O=C(N)C([*])C[*],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,2.0,,10.1007_s13726-018-0634-5_part_2.txt_段1_Material1,100.0
O=C(N)C([*])C[*],OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,2.146128035678238,,10.1016_j.carbpol.2019.115051_part_5.txt_段1_Material1,140.00000000000006
O=C(N)C([*])C[*],OC1C(C(OC(C1O)OC2C(OC(C(C2O)O)OC3C(C(C(OC3C(OC)=O)OC4C(OC(C(C4O)O)[*])C(O)=O)O)O)C(OC)=O)C(O)=O)O[*],,3.164352855784437,,10.1039_c7sm02005h_part_2.txt_段1_Material1,1460.0000000000002
O=C(N)C([*])C[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,1.390935107103379,,10.1002_mame.201800322_part_1.txt_段1_Material1,24.599999999999998
O=C(N)C([*])C[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,3.562292864456474,,10.1134_s0965545x13050027_part_1.txt_段1_Material1,3649.999999999996
O=C(N)C([*])C[*],[*]C([H])([H])C(O)([H])[*],,1.9268567089496924,,10.1002_mame.201900450_part_1.txt_段1_Material1,84.50000000000001
O=C(N)C([*])C[*],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,2.8512583487190755,,10.1016_j.carbpol.2021.117894_part_2.txt_段1_Material1,710.0000000000003
O=C(N)C([*])C[*],[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COCCO)OC1COCCO,,3.539452491549461,,10.1002_pen.24624_part_2.txt_段1_Material2,3463.000000000001
O=C(N)C([*])C[*],[*]CC(C#N)[*],,1.380211241711606,,10.1021_acsami.9b05464_part_1.txt_段1_Material1,23.999999999999993
O=C(N)C([*])C[*],[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,2.57978359661681,,10.1016_j.polymer.2021.123786_part_1.txt_段1_Material1,379.99999999999994
O=C(N)C([*])C[*],[*]OCC[*],,0.6334684555795865,,10.1080_09205063.2016.1230933_part_2.txt_段1_Material1,4.3
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,COC(C(C[*])([*])C)=O,,5.023951707423388,,10.1016_j.msec.2019.110378_part_6.txt_段1_Material1,105669.99999999993
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,6.2322335211147335,,10.3390_polym13132151_part_2.txt_段1_Material1,1706999.9999999995
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,O=C([*])CCCCCO[*],,3.247973266361807,,10.2147_ijn.s61375_part_2.txt_段1_Material2,1770.000000000001
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,O=C1CCCN1C([*])C[*],,6.302547372487486,,10.4028_www.scientific.net_msf.706-709.595_part_1.txt_段1_Material2,2007000.0000000014
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,4.598571663482141,,10.3390_polym12010061_part_2.txt_段1_Material1,39679.99999999999
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,OCC1OC(C(C(C1O)O[*])O)OC2C(C(C(OC2COS(=O)(O)=O)[*])NC(C)=O)O,,3.562292864456474,,10.1016_j.actbio.2010.03.014_part_1.txt_段1_Material1,3649.999999999996
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.806179973983888,,10.1007_s10570-011-9624-x_part_2.txt_段1_Material1,6400000.000000019
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]C(CCCCCO[*])=O,,5.782472624166286,,10.1093_rb_rby020_part_1.txt_段1_Material1,605999.9999999998
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,3.9036325160842376,,10.1016_j.actbio.2016.02.004_part_1.txt_段1_Material1,8009.999999999998
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,6.501059262217751,,10.1016_j.foodchem.2020.128802_part_1.txt_段1_Material1,3169999.999999998
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,3.4800069429571505,,10.1016_j.actbio.2017.11.017_part_4.txt_段1_Material1,3019.999999999999
O=C(O)C([*])C[*],CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,,6.0,,10.1016_j.md.2018.01.004_part_4.txt_段1_Material1,1000000.0
O=C(O)C([*])C[*],C[Si](O[*])(C)[*],,5.445604203273597,,10.1016_j.porgcoat.2016.10.009_part_3.txt_段1_Material1,278999.9999999999
O=C(O)C([*])C[*],O=C(N)C([*])C[*],,1.7781512503836436,,10.1016_j.carbpol.2018.06.047_part_2.txt_段1_Material1,60.0
O=C(O)C([*])C[*],[*]C(CCCCC(OCCCCO[*])=O)=O,,3.0,,10.1016_j.polymer.2016.12.043_part_2.txt_段1_Material4,1000.0
O=C(O)C([*])C[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,5.0,,10.1016_j.ijbiomac.2020.06.257_part_2.txt_段1_Material1,100000.0
O=C(O)C([*])C[*],[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,,5.14921911265538,,10.1002_app.40366_part_2.txt_段1_Material1,140999.99999999994
O=C(O)C([*])C[*],[*]CC(C)(C(OCCO)=O)[*],,4.101747073946366,,10.1055_s-0040-1717051_part_1.txt_段1_Material1,12639.999999999993
O=C(O)C([*])C[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.2552725051033065,,10.1108_mmms-04-2017-0019_part_1.txt_段1_Material2,1800000.0000000016
O=C(O[*])CCCCCCCCCCN[*],O=C(CCCCC(N(CCCCCCN([*])[H])[H])=O)[*],,6.176091259055681,,10.1177_0967391111019002-301_part_1.txt_段1_Material1,1500000.0000000005
O=C(O[*])CCCCCCCCCCN[*],O=C(CCCCC(NCCCCCCCCCCN[*])=O)[*],,6.113943352306837,,10.1016_j.polymer.2013.10.013_part_2.txt_段1_Material1,1300000.0000000005
O=C(O[*])CCCCCCCCCCN[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.313867220369153,,10.1678_rheology.45.39_part_2.txt_段1_Material1,2059999.9999999993
O=C(O[*])CCCCCCCCCCN[*],[*]CC(C1=CC=CC=C1)[*],,6.544068044350276,,10.1016_j.polymer.2019.121667_part_2.txt_段1_Material3,3500000.0000000005
O=C(O[*])CCCCCCCCCCN[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,5.993876914941211,,10.1016_j.eurpolymj.2017.03.008_part_4.txt_段1_Material3,985999.9999999995
O=C(O[*])CCCCCCCCCCN[*],[*]CC([*])Cl,,6.544068044350276,,10.1016_j.polymer.2019.121667_part_2.txt_段1_Material2,3500000.0000000005
O=C(O[*])CCCCCCCCCCN[*],[*]NCCCCCCCCCCCC([*])=O,,6.187520720836463,,10.1177_0021998310369580_part_2.txt_段1_Material1,1539999.9999999986
O=C(O[*])CCCCCCCCCCN[*],[*]OC1=C(C([*])=CC=C1C)C,,6.526985068559996,,10.14314_polimery.2021.7.3_OA_part_1.txt_段1_Material1,3365000.0000000005
O=C([*])C(C)O[*],CC(NC(C([*])C)=O)C(NC(C)C(NC(C)C(N[*])=O)=O)=O,,7.146128035678238,,10.1002_pen.25388_part_2.txt_段1_Material1,14000000.000000006
O=C([*])C(C)O[*],CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,,6.863322860120456,,10.1002_adfm.202008552_part_4.txt_段1_Material2,7300000.0
O=C([*])C(C)O[*],COC(C(C[*])([*])C)=O,,6.531478917042255,,10.1002_app.43935_part_2.txt_段1_Material4,3400000.000000002
O=C([*])C(C)O[*],C[Si](C)(C[*])O[*],,6.266114049531676,,10.1038_s41428-024-00971-0_OA_part_2.txt_段1_Material1,1845499.9999999984
O=C([*])C(C)O[*],O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.109915863023793,,10.1016_j.matdes.2014.03.016_part_2.txt_段1_Material1,1287999.9999999986
O=C([*])C(C)O[*],O=C(CCCCC(NCCCCCCCCCCN[*])=O)[*],,6.539076098792776,,10.1177_0095244318825286_part_3.txt_段1_Material1,3459999.9999999977
O=C([*])C(C)O[*],O=C(N)C([*])C[*],,2.0791812460476247,,10.3390_polym10040403_part_2.txt_段1_Material1,119.99999999999996
O=C([*])C(C)O[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,5.202352067809752,,10.1016_j.msec.2020.111418_part_1.txt_段1_Material1,159350.00000000015
O=C([*])C(C)O[*],O=C(O[*])CCCCCCCCCCN[*],,6.409764104266346,,10.3144_expresspolymlett.2015.67_part_2.txt_段1_Material1,2568999.9999999977
O=C([*])C(C)O[*],O=C([*])C(C)O[*],,6.137926673293154,,10.1002_pc.25284_part_2.txt_段1_Material1,1373810.0
O=C([*])C(C)O[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.518513939877887,,10.11113_mjfas.v19n1.2754_OA_part_1.txt_段1_Material1,3299999.9999999967
O=C([*])C(C)O[*],O=C1C([*])C(CC[*])C(O1)=O,,4.342422680822207,,10.1002_vnl.21710_part_1.txt_段1_Material1,22000.00000000002
O=C([*])C(C)O[*],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,5.651762447380111,,10.1002_pat.4649_part_3.txt_段1_Material1,448500.00000000047
O=C([*])C(C)O[*],OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,6.301969226865995,,10.4028_www.scientific.net_amr.747.157_part_1.txt_段1_Material1,2004330.0000000019
O=C([*])C(C)O[*],OC1=C(C=CC=C1CC2=CC=CC([*])=C2O)CC3=CC=CC([*])=C3O,,6.903089986991944,,10.1016_j.compositesa.2013.06.003_part_1.txt_段1_Material1,8000000.000000003
O=C([*])C(C)O[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.0,,10.1002_app.41004_part_1.txt_段1_Material1,100000.0
O=C([*])C(C)O[*],OCC1OC(C(C(C1O[*])O)O)[*],,6.371067862271736,,10.1177_0892705711425846_part_2.txt_段1_Material2,2349999.9999999977
O=C([*])C(C)O[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.477121254719663,,10.3390_polym12123006_part_2.txt_段1_Material1,3000000.000000001
O=C([*])C(C)O[*],OCC1OC(OC2C(O)C(O)C(O[*])OC2CO)C(O)C(O)C1[*],,6.207580514765431,,10.1007_s10570-019-02931-x_part_3.txt_段1_Material1,1612800.0
O=C([*])C(C)O[*],[*]/C=C\CC/C=C\CC(CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,6.209515014542631,,10.1021_acssuschemeng.0c09413_part_2.txt_段1_Material1,1619999.9999999993
O=C([*])C(C)O[*],[*]C(C(O[*])C)=O,,6.230448921378274,,10.1002_mame.202000805_part_2.txt_段1_Material1,1700000.0000000007
O=C([*])C(C)O[*],[*]C(C)C(OCC(O[*])=O)=O,,6.361727836017593,,10.1016_j.polymdegradstab.2019.109018_part_2.txt_段1_Material3,2300000.000000001
O=C([*])C(C)O[*],[*]C(C)C[*],,5.089905111439398,,10.1007_s10924-011-0382-5_part_1.txt_段1_Material1,123000.00000000003
O=C([*])C(C)O[*],[*]C(C1=CC=C(C=C1)C(OCCCCOC(C2=CC=C(C=C2)C(OCCCCO[*])=O)=O)=O)=O,,6.223080397831155,,10.1002_app.50443_part_1.txt_段1_Material1,1671400.0000000002
O=C([*])C(C)O[*],[*]C(C1=CC=CC=C1)CC2C(OC(C2[*])=O)=O,,6.456366033129043,,10.1016_j.matlet.2019.05.041_part_1.txt_段1_Material1,2859999.9999999977
O=C([*])C(C)O[*],[*]C(CCCCC(OCCCCO[*])=O)=O,,5.802773725291976,,10.3390_polym12091904_part_2.txt_段1_Material1,635000.0000000005
O=C([*])C(C)O[*],[*]C(CCCCCO[*])=O,,5.836197480778925,,10.1155_2014_213180_part_1.txt_段1_Material1,685800.0000000001
O=C([*])C(C)O[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,6.15839265038712,,10.1007_s10570-018-2061-3_part_4.txt_段1_Material1,1440100.0000000012
O=C([*])C(C)O[*],[*]C(OCCCO[*])=O,,4.453624073591451,,10.4028_www.scientific.net_amr.884-885.481_part_1.txt_段1_Material1,28419.999999999985
O=C([*])C(C)O[*],[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,6.086359830674748,,10.1007_s00289-019-02862-4_part_3.txt_段1_Material3,1220000.0000000005
O=C([*])C(C)O[*],[*]C([H])([H])C(O)([H])[*],,6.319314304090512,,10.3390_polym11081314_part_2.txt_段1_Material1,2086000.0000000007
O=C([*])C(C)O[*],[*]C/C=C(C[*])\Cl,,5.187520720836463,,10.1002_pat.4274_part_1.txt_段1_Material1,153999.99999999985
O=C([*])C(C)O[*],[*]C/C=C/C[*],,5.528916700277655,,10.1021_ma401508b_part_2.txt_段1_Material2,338000.0000000003
O=C([*])C(C)O[*],[*]C1=C2C(OCCO2)=C([*])S1,,6.568201724066995,,10.1002_adem.202100002_part_1.txt_段1_Material1,3700000.0
O=C([*])C(C)O[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,5.0,,10.1016_j.compscitech.2021.108973_part_2.txt_段1_Material1,100000.0
O=C([*])C(C)O[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,6.342422680822207,,10.1016_j.carbpol.2016.03.082_part_3.txt_段1_Material1,2200000.000000002
O=C([*])C(C)O[*],[*]CC(C#N)[*],,6.477121254719663,,10.1016_j.addr.2016.04.003_part_3.txt_段1_Material2,3000000.000000001
O=C([*])C(C)O[*],[*]CC(C(OCC)=O)[*],,5.3979400086720375,,10.1002_app.36842_part_1.txt_段1_Material3,249999.99999999994
O=C([*])C(C)O[*],[*]CC(C1=CC=CC=C1)C/C=C/C[*],,6.139879086401237,,10.1016_j.eurpolymj.2016.10.019_part_2.txt_段1_Material3,1380000.0000000014
O=C([*])C(C)O[*],[*]CC(C1=CC=CC=C1)[*],,6.273487409697184,,10.4028_www.scientific.net_kem.773.311_part_1.txt_段1_Material1,1877100.0000000012
O=C([*])C(C)O[*],[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,6.337459261290656,,10.1088_1757-899x_701_1_012055_part_1.txt_段1_Material1,2174999.999999998
O=C([*])C(C)O[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,6.45484486000851,,10.3390_app11136218_part_2.txt_段1_Material2,2850000.0
O=C([*])C(C)O[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,8.146128035678238,,10.1080_01694243.2018.1558477_part_1.txt_段1_Material1,140000000.00000006
O=C([*])C(C)O[*],[*]CC(O)COC(CCCCCCCCC(O[*])=O)=O,,4.5820633629117085,,10.1002_pi.5071_part_1.txt_段1_Material1,38199.99999999998
O=C([*])C(C)O[*],[*]CC(O)COC1=CC=C(C(C)(C2=CC=C(O[*])C=C2)C)C=C1,,5.728256359248493,,10.3390_polym13091369_part_5.txt_段1_Material2,534879.9999999999
O=C([*])C(C)O[*],[*]CC(OC(O[*])=O)C,,5.71717102683231,,10.1002_app.46009_part_3.txt_段1_Material1,521400.00000000006
O=C([*])C(C)O[*],[*]CC=CCCC(C#N)[*],,6.049218022670182,,10.1177_0095244320958108_part_2.txt_段1_Material1,1120000.000000001
O=C([*])C(C)O[*],[*]CCC(CCCC(CCCC(C[*])C)C)C,,5.550228353055094,,10.1007_s11164-012-0994-y_part_1.txt_段1_Material1,355000.0000000001
O=C([*])C(C)O[*],[*]CCC(CCCCCC)C[*],,6.100025730107863,,10.1002_pen.24171_part_2.txt_段1_Material1,1259000.0000000002
O=C([*])C(C)O[*],[*]CCC1C([*])C2CCC1C2,,6.489958479424835,,10.1177_0892705712475008_part_2.txt_段1_Material1,3090000.0
O=C([*])C(C)O[*],[*]CCCC(CCCCCC)[*],,6.3979400086720375,,10.4028_www.scientific.net_msf.953.47_part_1.txt_段1_Material1,2499999.9999999995
O=C([*])C(C)O[*],[*]CCCC([*])C(OC)=O,,6.3560258571931225,,10.1002_app.44677_part_2.txt_段1_Material1,2269999.999999999
O=C([*])C(C)O[*],[*]CCCC([*])OC(C)=O,,6.182671386675478,,10.1016_j.polymertesting.2020.106735_part_2.txt_段1_Material2,1522899.999999999
O=C([*])C(C)O[*],[*]CCN[*],,6.5910646070265,,10.1080_03602559.2014.909477_part_2.txt_段1_Material1,3900000.000000011
O=C([*])C(C)O[*],[*]CC[*],,6.32221929473392,,10.4028_www.scientific.net_amm.754-755.54_part_1.txt_段1_Material1,2100000.0000000056
O=C([*])C(C)O[*],[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,,6.1525940779274695,,10.1016_j.polymer.2020.122724_part_6.txt_段1_Material1,1420999.999999999
O=C([*])C(C)O[*],[*]NC(C(O)=O)CCC([*])=O,,6.278753600952829,,10.1039_d0gc01394c_part_3.txt_段1_Material2,1899999.9999999995
O=C([*])C(C)O[*],[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,,6.4623979978989565,,10.37358_mp.20.3.5377_OA_part_2.txt_段1_Material1,2900000.000000003
O=C([*])C(C)O[*],[*]OC(CC(OC(CC([*])=O)CC)=O)C,,6.399154333958217,,10.3144_expresspolymlett.2018.10_part_2.txt_段1_Material1,2507000.000000002
O=C([*])C(C)O[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,6.696836730575163,,10.1002_app.49286_part_1.txt_段1_Material4,4975499.999999996
O=C([*])C(C)O[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,6.919078092376074,,10.1016_j.matpr.2020.02.457_part_1.txt_段1_Material1,8299999.999999997
O=C([*])C(C)O[*],[*]OCCCCOC(CCC([*])=O)=O,,6.301029995663981,,10.3390_polym13152489_part_3.txt_段1_Material2,2000000.0000000002
O=C([*])C(C)O[*],[*]OCCCOC(C1=CC=C(C([*])=O)C=C1)=O,,6.204119982655925,,10.1002_mame.201900323_part_1.txt_段1_Material1,1600000.000000001
O=C([*])C(C)O[*],[*]OCC[*],,6.073105874968971,,10.3390_polym12020427_part_3.txt_段1_Material1,1183330.0000000005
O=C([*])C(C)O[*],[*]O[C@H](C)CC([*])=O,,6.474755154291798,,10.5552_drind.2018.1737_part_1.txt_段1_Material1,2983699.9999999977
O=C([*])C(C)O[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,6.227115082589125,,10.1016_j.msec.2017.11.008_part_1.txt_段1_Material1,1687000.0000000002
O=C([*])C(C)O[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,6.387211800313731,,10.3144_expresspolymlett.2020.76_part_3.txt_段1_Material1,2439000.0
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]C(CCCCCO[*])=O,,6.008600171761918,,10.1007_s10853-019-03728-w_part_2.txt_段1_Material2,1020000.0000000009
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]C(F)(C(F)([*])F)F,,6.113943352306837,,10.1177_0954008317723444_part_2.txt_段1_Material2,1300000.0000000005
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,,6.222456336679247,,10.1016_j.memsci.2018.02.039_part_3.txt_段1_Material1,1669000.0000000026
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]CC(C#N)[*],,5.276461804173244,,10.1021_am5047125_part_3.txt_段1_Material1,188999.99999999985
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]CCN[*],,6.301029995663981,,10.3139_217.3655_part_2.txt_段1_Material1,2000000.0000000002
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,,5.275103949569196,,10.1007_s11581-019-03415-5_part_2.txt_段1_Material1,188409.99999999985
O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,6.884795363948981,,10.1177_0967391120969503_part_1.txt_段1_Material3,7669999.999999996
O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,O=C([*])CCCCCN[*],,6.7979596437371965,,10.1002_pc.25972_part_3.txt_段1_Material1,6280000.000000006
O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,[*]C(C=C1)=CC=C1S[*],,7.505149978319906,,10.1016_j.compscitech.2018.10.001_part_4.txt_段1_Material2,32000000.000000022
O=C([*])CCCCC(NCCCCN[*])=O,[*]C(F)(C(F)([*])F)F,,6.6349808000512285,,10.4028_www.scientific.net_kem.728.264_part_1.txt_段1_Material3,4315000.000000001
O=C([*])CCCCCN[*],C/C(C[*])=C/C[*],,6.270678836144707,,10.1007_s10965-011-9749-5_part_1.txt_段1_Material1,1865000.0000000007
O=C([*])CCCCCN[*],O=C(CCCCC(N(CCCCCCN([*])[H])[H])=O)[*],,6.024895960107485,,10.1016_j.polymertesting.2018.07.010_part_2.txt_段1_Material1,1059000.0
O=C([*])CCCCCN[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.284453294010853,,10.3390_polym12102323_part_3.txt_段1_Material2,1925100.000000001
O=C([*])CCCCCN[*],O=C([*])CCCCC(NCCCCN[*])=O,,6.501059262217751,,10.1007_s12221-019-9098-2_part_1.txt_段1_Material1,3169999.999999998
O=C([*])CCCCCN[*],O=C([*])CCCCCN[*],,6.7160033436348,,10.1002_pen.21890_part_2.txt_段1_Material1,5200000.000000014
O=C([*])CCCCCN[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.3979400086720375,,10.1016_j.polymdegradstab.2014.12.021_part_1.txt_段1_Material3,2499999.9999999995
O=C([*])CCCCCN[*],O=C1C([*])C(CC[*])C(O1)=O,,6.269512944217916,,10.1080_03602559.2016.1276593_part_8.txt_段1_Material5,1859999.9999999988
O=C([*])CCCCCN[*],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,6.32221929473392,,10.1016_j.compositesb.2018.08.106_part_1.txt_段1_Material1,2100000.0000000056
O=C([*])CCCCCN[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,5.337459261290656,,10.1186_s12951-020-00602-9_part_2.txt_段1_Material3,217499.9999999998
O=C([*])CCCCCN[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.755874855672492,,10.1002_pc.23587_part_1.txt_段1_Material1,5700000.000000012
O=C([*])CCCCCN[*],OCC1OC(OC2C(O)C(O)C(O[*])OC2CO)C(O)C(O)C1[*],,6.596047007545439,,10.1007_s10924-014-0676-5_part_2.txt_段1_Material1,3945000.0000000023
O=C([*])CCCCCN[*],[*]C(C)C[*],,6.372912002970106,,10.1002_pc.24157_part_2.txt_段1_Material1,2359999.9999999986
O=C([*])CCCCCN[*],[*]C(CCCCCO[*])=O,,6.079181246047625,,10.1088_1748-605x_aa6306_part_2.txt_段1_Material1,1200000.0000000007
O=C([*])CCCCCN[*],[*]C(F)(C(F)([*])F)F,,6.3979400086720375,,10.1177_1350650113495530_part_1.txt_段1_Material3,2499999.9999999995
O=C([*])CCCCCN[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,4.742725131304698,,10.1007_s10965-011-9764-6_part_1.txt_段1_Material1,55299.99999999995
O=C([*])CCCCCN[*],[*]C([H])([H])C(O)([H])[*],,6.278753600952829,,10.1016_j.compositesb.2014.12.009_part_3.txt_段1_Material1,1899999.9999999995
O=C([*])CCCCCN[*],[*]CC(C#N)[*],,6.380211241711606,,10.1016_j.compositesb.2015.03.038_part_1.txt_段1_Material1,2400000.000000002
O=C([*])CCCCCN[*],[*]CC(C1=CC=CC=C1)[*],,5.4446692309385245,,10.3390_ma11050776_part_2.txt_段1_Material1,278400.0
O=C([*])CCCCCN[*],[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,6.063145637106638,,10.1016_j.matdes.2011.08.028_part_2.txt_段1_Material2,1156499.9999999998
O=C([*])CCCCCN[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,5.373500477967874,,10.1002_app.41381_part_2.txt_段1_Material1,236319.9999999999
O=C([*])CCCCCN[*],[*]CC([*])CC,,6.477121254719663,,10.3390_polym10080872_part_1.txt_段1_Material2,3000000.000000001
O=C([*])CCCCCN[*],[*]CC=CCCC(C#N)[*],,5.283301228703549,,10.5254_rct.13.87976_part_1.txt_段1_Material1,191999.99999999983
O=C([*])CCCCCN[*],[*]CCC(CCCCCC)C[*],,6.57978359661681,,10.1016_j.compscitech.2010.07.023_part_2.txt_段1_Material3,3799999.9999999995
